roughness,brightness,thickness,curling,dirt,clip,wave,quality
355.16081871650033,79.85056838119309,1.126709210938147,21.111274752744947,0.531514323934863,4.268739319408895,1.2523622234787113,A/D
378.8874034603584,87.75518951756088,0.7752281615467049,77.03451623659429,0.1911321460711809,1.4986783025134014,4.247551063306229,A/D
334.63266984363867,91.962950089574,0.7013646361496602,60.51683125454049,0.10936645390483257,1.121596147521101,3.79437137109283,A/B
366.62579023054013,71.80508239910006,1.0938274318636545,48.844340650914845,1.1104263885495238,2.7502805882675787,4.54611888539817,A
384.94917476665,98.89738718965025,0.6101403376847953,92.71170382733102,0.5258999819812912,1.1053956024739433,1.0870061566701303,A/D
308.22876873081304,93.98723545880053,0.9606982293592546,49.853854088130674,0.37168103867888114,2.2971948040276686,3.6342018014342083,broke
317.96191208427535,94.53680202703137,1.3593416774607432,90.77818927809354,1.323111047980646,4.382006070149,2.3067521138269256,A/D
313.5493339605219,99.14509093694035,1.424049504126267,67.2312777053559,1.6820205807558182,4.231098080254271,2.771333784410311,A
336.6894988684935,72.64629796665965,1.1705205617646306,82.58709500435157,1.9740424521556923,4.818197463471039,1.1713076179424369,A
376.33027002012864,97.37799838572792,0.611699609317748,35.987795939712186,1.7498808380006632,3.0172984378172294,3.558953499769524,A/B
296.7169991042032,68.12611141330697,0.9260078047773325,14.662755590884991,0.46746019710712683,4.196939771959265,3.3846925699061567,A/D
375.5868008695372,71.21628417288532,1.049144708219076,69.75353473296327,0.7146939993750057,3.4837055006588464,1.3373010093378315,A
291.81465312615586,70.59816969987138,1.237466491486497,17.30963331424539,2.981189854043105,4.447828775779458,2.8485255601958546,A/D
317.86527316674494,69.33232137126801,0.5500965770681526,6.384901892540007,1.2244846474665132,1.3559704883098012,1.2276139770955767,broke
358.3696633632172,97.84017542011007,1.2006292180598617,26.91744322437858,2.5085186078442154,2.8310529323368994,2.9084244318452512,broke
386.4874459127433,66.54442960187765,0.7023896140393597,28.952210606255267,0.606777321289343,3.175489180822117,4.0659495634500455,A
347.22317237767436,85.11490397321987,0.581131688164985,29.02958484566347,1.1594526950237893,1.2229745256993203,3.110159561719449,A/D
308.3339968077014,87.25291395008405,1.4596749928016481,0.3905728664734154,0.5528778181118231,1.7886513240072714,4.136457663383178,A
396.0283787288711,92.48999195020487,1.0013740860913023,74.92080786799214,1.5140041041999015,3.3647731547692015,2.1928644629613085,A
269.46886052776756,95.04326448348468,0.6345017398163125,7.874352240468685,0.8882133589446423,2.607130504209185,1.296678172054048,broke
381.2605657765623,99.6700259781324,1.3662375893932492,56.660072711487686,2.1041896364064443,4.972230191372809,1.273791384531103,broke
366.73924404211664,76.2002201555901,1.220223614924948,71.31278397446154,0.6306752645042202,2.2790915259618525,1.9942593187682944,A/D
260.4569162957386,70.46304986342261,0.9319979575949043,93.43270963437898,2.1196260906748554,3.968797991367002,1.1934747355703155,A/B
307.6208271652824,85.49956309903018,0.7150912104029971,38.72186052976075,0.6728320363931745,1.4466192718465294,3.553536421299768,broke
317.91779650199044,97.81172886219588,1.334513505800533,43.93664494827806,1.081321311323939,4.4160667857192015,3.0606634086175117,A/B
300.089368718468,98.0631511966831,0.8240214144319529,12.384243265481699,0.24658559618600961,4.094817874386394,3.7887037878402383,A
269.4850440698838,84.15344454783286,1.053480276289159,19.552796746890078,2.200730252949109,1.7642695968509279,2.960405829185326,A/D
327.76063630826695,66.69260429252492,0.7175701663800075,69.5046393188876,2.8336037208839713,2.632976696870554,1.4349121850097237,broke
253.16867759647872,91.60368494325031,0.6431373409891509,45.329314850969446,1.9404385424095854,3.6564663650841913,3.055849976061871,A
386.8283599814309,98.56304206778498,1.4980659924486184,78.76795714563639,1.7806704718604713,3.8151396355728258,3.966584585012273,broke
335.4310653208828,83.21128016087499,0.9520983862909066,67.50707046452365,0.7934607490334649,2.103036292951818,1.7720060549588368,broke
346.5386652211398,94.2436754065561,0.8878866261323383,64.96028398427767,1.0334110260116582,2.8771882944234384,2.6964225219296463,broke
392.9631480688642,91.82138392969327,1.3107094214954742,52.02136196047945,0.8254378489816006,3.963484117424055,2.374260813729577,A
272.7168720615244,82.06543226840677,1.3037577933603326,45.99782165067706,2.005432702783886,3.129650646141039,2.2065451482747163,A/D
276.6777057943957,73.15806597155009,0.5673106924056982,16.875184134105016,0.35708223329759303,1.5851741782041913,1.838256476572794,A/D
261.7399533754065,69.48427241976636,1.185911198996461,4.26564885235906,2.718849020393377,1.2328665032946033,3.039237873873306,A
331.93445318720813,87.59153626666088,1.4538165222307502,95.62054729930178,1.9616665963037199,3.0612646057681006,2.672959519699829,A/D
354.54297780455903,78.79935059606372,0.8876408305897414,28.921573429397895,1.4591129271649137,2.64644791324918,2.300847148475755,broke
268.05059349739906,89.03326790444353,0.9559940199990044,96.54109145556717,0.7142895572388728,1.6701003022162015,2.3737007932521554,A
293.3588623533341,97.70071198669586,0.6169508314714244,71.86692951699068,1.6899041880829315,1.6096011199791276,1.6370812604007097,A/D
305.6662528856065,74.71285355163782,0.9776206598203473,99.24316203573784,0.11891894533544267,4.535710357895693,1.7800212942622102,A/D
355.65923225058725,75.79696240282786,0.6387962777035618,61.16585372240991,2.9686836534068117,1.6113509667558064,1.9449140216757055,A/D
273.24654025487206,85.62863706836947,1.2865599478300171,74.75016143778538,1.5530355955046893,1.936567133162057,2.6186026291071656,broke
381.2566197512441,76.09418628849352,0.8950574610116008,67.98917976735515,1.5407386947952717,4.828412257347619,3.6233887364033426,A
273.3700862975705,88.54122350503576,0.82377863072425,34.90280558231014,0.20554908850894704,3.819107959216208,1.1957212694802655,A/D
391.28771566198645,79.4930805032661,0.7641343547870495,9.931635916975079,1.3508899254224964,2.45121833436493,4.660408206097429,A/D
295.05253294571537,96.8148017735044,0.6182429254911553,46.338753240149444,0.6364293996772309,1.140740427219256,2.7154987131851507,A/B
338.63089679975485,83.09092102937312,1.1072695896314217,11.175325306701488,2.5549050175862673,2.7288653954194335,1.4644775469952545,broke
274.07952172115233,80.16301270769927,0.721737241279505,56.08818622216029,0.5624461291790912,4.684381692337001,2.817741694150627,broke
269.12569465096414,84.06415821352348,0.5801878199584174,47.444163006435524,2.0504189213209942,2.7971513009657176,3.3985603646226274,A/B
275.75127614547785,71.20175576897084,1.3124554288994863,51.343309744725474,2.005408563335858,1.7533770267467825,2.6270701735308752,A
352.1993188717329,72.72044634476778,1.3594675033316497,3.1806486326679373,2.557242343506773,2.799580821053794,4.0334314848599675,A/B
299.94700414242357,92.70570240416964,1.2279085585502776,1.9510398819515107,1.2981983702268116,3.175026170895662,3.773550203684711,A/B
363.4976070230929,99.33336584800477,0.7123460980616189,14.140302996409225,1.8472776878146424,3.032205254601142,3.4045711397221767,A/D
304.11010831448397,68.45231101009213,1.0938309764686365,9.985141521634622,0.4824038052301761,4.828204416525972,2.610256665775125,A/D
303.2589834729962,66.03591132485816,1.1062435341452612,71.82204541102023,0.29771567933679144,1.5067627295476083,3.32647501096383,A/B
333.1563886442337,86.81366578109481,0.9701123575491605,30.838759853295926,1.2502643131093523,3.486004630215601,3.1217384729351014,A/D
372.9071754435214,93.50261393471169,1.3507451875882148,76.2729091102365,2.8209018371856893,3.1603820978442507,1.1915232233203046,A/B
343.89122691000034,68.23079876232883,1.474248429823743,92.54298081908193,1.672702059953746,2.303839397361113,2.530976462864541,A
268.9711758181584,77.40166624591417,0.7917329117518305,28.218810877030776,2.808203882739324,2.2880032026553176,3.753023048699062,A/D
323.0835913421065,99.01095975451025,0.5707693751459287,50.54834569535968,0.4511033618348391,2.4061949594549494,1.334488719303355,A/D
353.22385013877584,92.17734319940385,1.3743536309147104,83.26354068829822,1.7434745455225489,4.1247988219175795,4.173795858899429,A/D
390.0943281794532,98.04093144344048,0.6097396927356952,18.01039002523892,0.5581856835064118,3.794066461022928,3.504416214883455,A/D
365.3035497999931,99.41002297110205,0.9777159166747125,10.924088601670679,0.3659458754644216,4.830918073657188,3.7746540944662983,A/B
279.3964774333593,92.99783180406035,1.2329188656098506,68.4149263062458,2.4585209738397213,4.594668127043781,2.3647025086377726,A/B
277.6929460376797,66.79913445801256,0.565269433293045,34.68449256663478,2.3257032225030523,4.759471569210559,1.5823486887004035,A
394.19037871435023,67.67536443557083,0.521592037997139,65.26785799495572,2.049529882640192,2.2139220292120534,3.124418900649248,A/D
384.0413129933543,85.83595538963854,1.2947033341508325,11.434297690627215,0.7734860567185573,4.006794850726379,3.7792239513428685,broke
273.2466677577256,77.25954175639936,1.3091303715910716,44.155268965488034,2.1315265939527,4.454689173979115,2.6250156245593423,A
397.6530467544162,72.15627332348936,0.9426164388905984,5.685712996233184,0.5303233684219524,1.5288084464482745,4.029472791615699,A
302.625618599648,92.92497762343157,1.4741809112552449,49.45040231108435,2.999621013810264,1.123962923891248,3.553927884924317,A
366.8499590554484,87.53127479904327,0.5712390575647186,56.9096084793441,1.6113724861962346,4.353182599834366,3.0075389725953814,A
273.79505434352825,65.60867731196589,0.7003429168416537,20.8221363308561,2.644327603816179,1.6718459211787016,1.0090401349491218,A/B
374.13810735609775,82.60123799569598,0.9694901414986126,5.120264023976562,2.8457135077319924,1.7952268676654954,4.116048679428591,broke
371.8571439211997,69.89726374634995,0.9825502154448416,83.39355641379852,0.10889218265348022,4.16511189922336,3.7135630798524657,A/D
329.33624785399553,97.25558527136195,0.9670570101116601,17.83299471455827,0.09351785918649602,3.598172783174305,3.987846887181347,A
291.50821806400296,92.86172949570619,1.057387791160382,63.83401952872677,1.5370221192720837,2.5641098737759656,1.6345246021230357,A/B
353.9102769235028,99.28409080227587,1.111337449786431,57.85801391084935,2.621157629767904,4.621382024628655,2.101013662739566,A/D
363.1458434940496,69.08028042014499,1.472339435545285,4.802410651473932,2.2954076769040173,4.501002423220433,3.8859953413404926,A/B
396.15782939513025,73.5275323400902,0.7224126164559816,26.65997136435433,2.431826820467763,3.959743355581568,1.2193532400866638,broke
313.29903957236843,93.68968664566985,0.870425864931055,87.72481351245035,2.709295136487914,1.8087074445800395,2.0183916341871857,A
309.0066448417805,70.2401617910445,1.1001820824799171,2.037137237361064,0.3248436891675349,4.166971532928894,4.404158636788491,broke
350.61658962621715,68.46388459146151,0.5402795282568973,79.7388166396177,0.6993516143362003,2.168634400413751,1.997175212127663,A
279.67168396184627,89.68464615536166,0.751178771783405,91.23591234090941,0.6228308257421429,1.391540631536171,3.091936191551366,A/B
262.07017552648324,97.4737155782392,1.056826844205407,42.429604519045185,1.0528110339353647,1.9476446718148641,2.2504744912901864,A
358.49171717710624,83.37897044952393,1.0715688882734757,46.20014146251017,2.296487757461386,3.5854507441921077,1.5334927845359814,A/B
322.32453998196087,96.02232226292452,1.1641143484786118,3.207219302964026,1.8971834006213038,2.163349144474343,1.5534002612535587,broke
292.61872315025806,67.40449535598776,1.2211184888992106,46.21136256844588,0.9460558431186123,4.893460043799994,4.363701206581345,A/B
337.5634383303528,79.8536614486023,0.5557317314117205,54.388694561591244,1.7914598940953694,1.008725772625164,4.936880976831515,A
313.2804249660099,65.52997354099233,1.3078522351201651,30.965544395690713,1.7656783173565156,2.8829047525115024,4.004225309312376,A/D
279.91232802053355,69.26781637309892,1.2130458445723975,32.450608757788046,0.4859103179521551,2.1414823702316315,2.0921559842982553,A
372.74594438518045,69.53193560842412,0.5288980097190775,68.21715210893522,0.28244770294693544,1.1256954033996656,3.243906403423397,A/B
397.3696388223842,84.37421245572578,0.525196183371156,1.633657564411073,1.1077166916794967,4.773859087642304,2.540910713180249,A/B
278.1036666491821,69.15567573778887,0.511064675173393,49.51351826458279,2.3086416078310865,2.71297460059393,4.099221959730109,A/B
398.7677688040239,90.37667145884464,0.7197738859864858,48.36573682772131,1.1671745891550258,4.5461678233306815,1.1648169150632652,A
282.13265897085466,77.63358832090864,0.9633318614581272,41.71748637499931,0.037770399424078116,2.7214805535022792,4.42235180500092,A/B
281.60781602385083,89.04838581728804,1.3884786397626274,50.58181962157615,2.5942100893522544,1.4799277272998483,1.6619498039645246,A
347.07355667284565,68.31142774893547,0.5623086413518738,96.04086582679399,1.1070955212765565,4.371460522530915,4.119762682201944,A
354.65379044788847,94.55480078911977,0.9858125262019954,1.4247628567217396,0.7346836607945617,4.2248277329554575,3.8245031052708502,A
389.19473692775284,83.19352784661336,1.124519746839666,78.77416676823402,0.9227360297604867,1.1276954095211722,2.381549160989593,broke
270.26369537531417,81.88827769562901,1.0485210868993504,67.37444493884863,0.40809712884029403,4.0417665838765515,1.344640681235803,A
272.8096048558202,81.92430178816338,0.8880396963585717,46.692516901039546,2.0862544875517695,2.6063944336714315,2.078320063207643,broke
394.70598683535184,97.96923619171726,0.7991142216947819,23.33416715714516,0.2609476369817675,1.7207862478961742,4.732300660737128,A
303.27406479246537,80.69809460505394,1.4622534380734928,84.92811374144405,1.5714291491368517,1.4298271178585384,1.7098595642601668,A/B
327.72884144865793,69.37446716373233,1.0295457084445063,74.21726132273264,0.894773765622962,4.77888146516179,2.4693418848789834,A
392.05319055724556,70.33622540406066,0.9922305511010121,57.79532516612165,0.9379676255673289,3.5221626534828823,3.7459370962723404,broke
256.9975663959532,98.95251453512469,1.4845556312693464,48.87793709012923,0.7956633836077903,4.634181138437569,3.995485488590226,A/D
398.9801717822141,84.44348850827934,0.8941100839407323,65.95481964156482,1.2841513152476933,3.897640741944784,4.300406195703852,A
315.4765851958422,95.6983410160597,0.9648532178796172,56.667497041444136,0.1489553439166018,4.300175499352317,2.446030895372134,A/D
355.0721248639968,75.0273956145993,1.4139232276741962,27.668472709498026,2.457798428778778,4.448845232210877,1.0916192953950348,A/B
391.6590868523385,65.53607414780166,0.7911414454246921,26.690204439961207,1.5822868319417405,2.2506158090437354,2.2240943321859,A
297.7140990109115,68.21069369300814,0.8889627951103295,43.96419048520694,2.308653389564779,2.9482000056081556,1.9851055612230573,broke
395.00744073944503,73.21675362181497,0.5487171501593013,87.28101740543644,1.0252434856031267,2.6417262165941473,1.1148022247851594,A
